ym,lawd_cd,sgg_nm,housing_type,deal_type,n_deals,n_cancelled,n_jeonse,n_wolse,n_new,n_renew,median_amount_manwon,median_price_per_pyeong,avg_area_m2,avg_build_year
2022-10,41410,군포시,아파트,매매,30,1,0,0,0,0,42200.0,1986.0,70.99,1997.0
2022-10,41410,군포시,아파트,전월세,590,0,405,185,285,214,21000.0,1329.0,63.21,1998.0
2022-10,41410,군포시,연립다세대,매매,13,2,0,0,0,0,20000.0,1642.0,41.0,2001.0
2022-10,41410,군포시,연립다세대,전월세,88,0,42,46,51,17,8000.0,698.0,42.18,1999.0
2022-10,41430,의왕시,아파트,매매,21,0,0,0,0,0,65000.0,2796.0,83.53,2005.0
2022-10,41430,의왕시,아파트,전월세,760,0,211,549,151,336,9048.0,712.0,51.13,2014.0
2022-10,41430,의왕시,연립다세대,매매,9,1,0,0,0,0,19200.0,1611.0,48.66,2004.0
2022-10,41430,의왕시,연립다세대,전월세,64,0,41,23,32,16,12500.0,1059.0,44.07,2008.0
2022-10,41450,하남시,아파트,매매,39,3,0,0,0,0,83000.0,3489.0,81.41,2016.0
2022-10,41450,하남시,아파트,전월세,933,0,525,408,355,321,35000.0,1623.0,71.11,2014.0
2022-10,41450,하남시,연립다세대,매매,9,0,0,0,0,0,24500.0,1601.0,49.32,2000.0
2022-10,41450,하남시,연립다세대,전월세,34,0,22,12,17,9,13500.0,790.0,54.55,2004.0
2022-10,41461,용인시 처인구,아파트,매매,43,5,0,0,0,0,27000.0,1323.0,66.49,2005.0
2022-10,41461,용인시 처인구,아파트,전월세,320,0,181,139,186,80,18000.0,779.0,72.2,2011.0
2022-10,41461,용인시 처인구,연립다세대,매매,90,6,0,0,0,0,10050.0,713.0,55.92,2003.0
2022-10,41461,용인시 처인구,연립다세대,전월세,176,0,84,92,114,26,4000.0,271.0,48.37,2006.0
2022-10,41463,용인시 기흥구,아파트,매매,47,2,0,0,0,0,50000.0,2095.0,89.56,2009.0
2022-10,41463,용인시 기흥구,아파트,전월세,1081,0,630,451,452,348,28000.0,1131.0,83.08,2007.0
2022-10,41463,용인시 기흥구,연립다세대,매매,14,1,0,0,0,0,22500.0,1348.0,50.54,2004.0
2022-10,41463,용인시 기흥구,연립다세대,전월세,120,0,84,36,73,21,14000.0,1057.0,54.4,2010.0
2022-10,41465,용인시 수지구,아파트,매매,43,3,0,0,0,0,62000.0,2510.0,85.72,2004.0
2022-10,41465,용인시 수지구,아파트,전월세,1090,0,685,405,481,425,39000.0,1482.0,91.28,2005.0
2022-10,41465,용인시 수지구,연립다세대,매매,46,0,0,0,0,0,37650.0,3539.0,37.1,2021.0
2022-10,41465,용인시 수지구,연립다세대,전월세,66,0,41,25,37,17,12500.0,1262.0,51.57,2012.0
2022-10,41480,파주시,아파트,매매,155,10,0,0,0,0,33500.0,1363.0,77.82,2008.0
2022-10,41480,파주시,아파트,전월세,1952,0,738,1214,643,600,9500.0,524.0,64.81,2014.0
2022-10,41480,파주시,연립다세대,매매,63,1,0,0,0,0,18800.0,1071.0,60.88,2010.0
2022-10,41480,파주시,연립다세대,전월세,116,0,68,48,69,10,7300.0,466.0,54.51,2010.0
2022-10,41500,이천시,아파트,매매,55,4,0,0,0,0,17000.0,975.0,63.92,2002.0
2022-10,41500,이천시,아파트,전월세,255,0,145,110,176,57,11200.0,662.0,66.95,2003.0
2022-10,41500,이천시,연립다세대,매매,86,5,0,0,0,0,15900.0,996.0,52.96,2012.0
2022-10,41500,이천시,연립다세대,전월세,112,0,49,63,91,5,2000.0,110.0,49.69,2007.0
2022-10,41550,안성시,아파트,매매,101,6,0,0,0,0,16000.0,968.0,66.59,2004.0
2022-10,41550,안성시,아파트,전월세,757,0,224,533,258,91,3548.0,320.0,51.76,2011.0
2022-10,41550,안성시,연립다세대,매매,38,3,0,0,0,0,8546.0,803.0,40.23,2009.0
2022-10,41550,안성시,연립다세대,전월세,23,0,11,12,11,2,1500.0,92.0,46.59,2009.0
2022-10,41570,김포시,아파트,매매,117,9,0,0,0,0,43900.0,1751.0,80.01,2011.0
2022-10,41570,김포시,아파트,전월세,1718,0,766,952,612,412,16000.0,657.0,73.3,2014.0
2022-10,41570,김포시,연립다세대,매매,26,3,0,0,0,0,13850.0,913.0,61.09,2008.0
2022-10,41570,김포시,연립다세대,전월세,100,0,39,61,59,10,4612.0,349.0,53.43,2010.0
2022-10,41591,화성시 만세구,아파트,매매,41,3,0,0,0,0,35000.0,1375.0,73.55,2007.0
2022-10,41591,화성시 만세구,아파트,전월세,1302,0,591,711,309,74,7180.0,445.0,59.38,2018.0
2022-10,41591,화성시 만세구,연립다세대,매매,35,4,0,0,0,0,11000.0,631.0,57.08,2005.0
2022-10,41591,화성시 만세구,연립다세대,전월세,65,0,18,47,51,7,1000.0,86.0,53.36,2011.0
2022-10,41593,화성시 효행구,아파트,매매,31,2,0,0,0,0,31000.0,1206.0,78.85,2006.0
2022-10,41593,화성시 효행구,아파트,전월세,300,0,107,193,151,47,5032.0,371.0,61.13,2012.0
2022-10,41593,화성시 효행구,연립다세대,매매,13,1,0,0,0,0,8500.0,575.0,53.56,2003.0
2022-10,41593,화성시 효행구,연립다세대,전월세,55,0,19,36,37,3,1000.0,90.0,45.96,2005.0
2022-10,41595,화성시 병점구,아파트,매매,33,5,0,0,0,0,37000.0,1474.0,77.75,2007.0
2022-10,41595,화성시 병점구,아파트,전월세,660,0,207,453,204,225,4957.0,431.0,60.49,2014.0
2022-10,41595,화성시 병점구,연립다세대,매매,6,0,0,0,0,0,8150.0,711.0,39.55,1996.0
2022-10,41595,화성시 병점구,연립다세대,전월세,116,0,79,37,74,20,9500.0,1267.0,29.09,2013.0
2022-10,41597,화성시 동탄구,아파트,매매,132,6,0,0,0,0,53150.0,2431.0,74.35,2014.0
2022-10,41597,화성시 동탄구,아파트,전월세,2162,0,585,1577,775,663,7724.0,552.0,57.57,2018.0
2022-10,41597,화성시 동탄구,연립다세대,매매,1,0,0,0,0,0,58000.0,2264.0,84.67,2019.0
2022-10,41597,화성시 동탄구,연립다세대,전월세,12,0,5,7,3,3,26000.0,995.0,70.66,2014.0
2022-10,41610,광주시,아파트,매매,48,7,0,0,0,0,45000.0,1746.0,76.69,2009.0
2022-10,41610,광주시,아파트,전월세,412,0,286,126,263,92,27250.0,1167.0,80.16,2012.0
2022-10,41610,광주시,연립다세대,매매,165,9,0,0,0,0,19000.0,1030.0,64.15,2012.0
2022-10,41610,광주시,연립다세대,전월세,325,0,195,130,213,44,12000.0,676.0,60.35,2011.0
2022-10,41630,양주시,아파트,매매,106,7,0,0,0,0,28000.0,1347.0,70.94,2011.0
2022-10,41630,양주시,아파트,전월세,744,0,436,308,420,77,14000.0,629.0,72.53,2012.0
2022-10,41630,양주시,연립다세대,매매,35,11,0,0,0,0,9500.0,604.0,56.74,2005.0
2022-10,41630,양주시,연립다세대,전월세,54,0,18,36,33,6,1000.0,87.0,45.7,2003.0
2022-10,41650,포천시,아파트,매매,49,0,0,0,0,0,15900.0,824.0,65.56,2001.0
2022-10,41650,포천시,아파트,전월세,134,0,74,60,71,8,8650.0,444.0,59.51,2007.0
2022-10,41650,포천시,연립다세대,매매,33,6,0,0,0,0,5800.0,387.0,55.25,1998.0
2022-10,41650,포천시,연립다세대,전월세,55,0,14,41,40,0,1338.0,96.0,51.03,2009.0
2022-10,41670,여주시,아파트,매매,41,3,0,0,0,0,12300.0,771.0,58.21,2001.0
2022-10,41670,여주시,아파트,전월세,161,0,103,58,115,15,10000.0,584.0,68.84,2007.0
2022-10,41670,여주시,연립다세대,매매,71,2,0,0,0,0,9700.0,856.0,46.34,2004.0
2022-10,41670,여주시,연립다세대,전월세,44,0,13,31,35,5,1000.0,66.0,47.91,2013.0
2022-10,41800,연천군,아파트,매매,13,0,0,0,0,0,10000.0,611.0,57.78,2002.0
2022-10,41800,연천군,아파트,전월세,14,0,4,10,7,2,2750.0,143.0,54.85,2005.0
2022-10,41800,연천군,연립다세대,매매,6,1,0,0,0,0,3884.0,225.0,54.09,1995.0
2022-10,41800,연천군,연립다세대,전월세,10,0,6,4,1,1,3500.0,229.0,56.49,2003.0
2022-10,41820,가평군,아파트,매매,8,0,0,0,0,0,26115.0,923.0,86.77,2007.0
2022-10,41820,가평군,아파트,전월세,34,0,25,9,21,1,17000.0,872.0,73.13,2013.0
2022-10,41820,가평군,연립다세대,매매,21,0,0,0,0,0,9000.0,445.0,61.15,2003.0
2022-10,41820,가평군,연립다세대,전월세,49,0,20,29,33,8,1000.0,121.0,53.39,2012.0
2022-10,41830,양평군,아파트,매매,7,3,0,0,0,0,27000.0,1051.0,101.11,2001.0
2022-10,41830,양평군,아파트,전월세,56,0,33,23,40,8,18000.0,846.0,74.03,2008.0
2022-10,41830,양평군,연립다세대,매매,17,1,0,0,0,0,18000.0,701.0,78.95,2007.0
2022-10,41830,양평군,연립다세대,전월세,63,0,35,28,35,7,8500.0,545.0,54.06,2011.0
2022-11,11110,종로구,아파트,매매,8,3,0,0,0,0,26800.0,2908.0,43.84,2005.0
2022-11,11110,종로구,아파트,전월세,171,0,64,107,106,48,25000.0,1310.0,73.3,2005.0
2022-11,11110,종로구,연립다세대,매매,16,0,0,0,0,0,30000.0,1764.0,56.83,2000.0
2022-11,11110,종로구,연립다세대,전월세,149,0,65,84,90,34,10000.0,779.0,56.65,2000.0
2022-11,11140,중구,아파트,매매,8,1,0,0,0,0,29500.0,3091.0,34.93,2000.0
2022-11,11140,중구,아파트,전월세,279,0,133,146,142,72,25200.0,1709.0,65.82,2008.0
2022-11,11140,중구,연립다세대,매매,10,0,0,0,0,0,28300.0,3490.0,36.4,2011.0
2022-11,11140,중구,연립다세대,전월세,113,0,72,41,60,20,16000.0,1573.0,37.23,2008.0
2022-11,11170,용산구,아파트,매매,14,2,0,0,0,0,154575.0,6519.0,84.05,1997.0
2022-11,11170,용산구,아파트,전월세,462,0,255,207,241,155,40000.0,1929.0,84.48,2001.0
2022-11,11170,용산구,연립다세대,매매,26,2,0,0,0,0,58500.0,5629.0,45.35,2004.0
2022-11,11170,용산구,연립다세대,전월세,365,0,268,97,215,100,21000.0,1706.0,43.95,2008.0
2022-11,11200,성동구,아파트,매매,9,1,0,0,0,0,95000.0,4159.0,67.09,2002.0
2022-11,11200,성동구,아파트,전월세,780,0,371,409,401,250,42000.0,1943.0,71.58,2006.0
2022-11,11200,성동구,연립다세대,매매,15,2,0,0,0,0,27700.0,2753.0,37.34,2001.0
2022-11,11200,성동구,연립다세대,전월세,174,0,100,74,119,39,13000.0,1198.0,38.0,2007.0
2022-11,11215,광진구,아파트,매매,7,1,0,0,0,0,85000.0,3893.0,65.51,2006.0
2022-11,11215,광진구,아파트,전월세,382,0,224,158,204,133,46150.0,2150.0,73.55,2002.0
2022-11,11215,광진구,연립다세대,매매,47,22,0,0,0,0,35300.0,3167.0,42.82,2013.0
2022-11,11215,광진구,연립다세대,전월세,637,0,322,315,362,153,15000.0,1362.0,37.35,2011.0
2022-11,11230,동대문구,아파트,매매,31,2,0,0,0,0,77500.0,3306.0,62.38,2011.0
2022-11,11230,동대문구,아파트,전월세,586,0,281,305,322,152,25653.0,1439.0,62.16,2008.0
2022-11,11230,동대문구,연립다세대,매매,22,1,0,0,0,0,30500.0,2042.0,46.75,2005.0
2022-11,11230,동대문구,연립다세대,전월세,194,0,114,80,117,40,15000.0,1572.0,35.22,2011.0
2022-11,11260,중랑구,아파트,매매,17,0,0,0,0,0,47500.0,2773.0,56.63,2004.0
2022-11,11260,중랑구,아파트,전월세,534,0,211,323,280,123,10000.0,696.0,52.77,2008.0
2022-11,11260,중랑구,연립다세대,매매,99,1,0,0,0,0,40850.0,3228.0,45.36,2018.0
2022-11,11260,중랑구,연립다세대,전월세,365,0,245,120,208,107,18500.0,1708.0,37.23,2013.0
2022-11,11290,성북구,아파트,매매,36,1,0,0,0,0,51500.0,2964.0,52.53,2012.0
2022-11,11290,성북구,아파트,전월세,763,0,422,341,395,199,30000.0,1640.0,68.65,2009.0
2022-11,11290,성북구,연립다세대,매매,28,9,0,0,0,0,27000.0,2347.0,54.18,2005.0
2022-11,11290,성북구,연립다세대,전월세,307,0,163,144,186,62,12000.0,920.0,41.14,2009.0
2022-11,11305,강북구,아파트,매매,8,0,0,0,0,0,64875.0,2530.0,84.06,2003.0
2022-11,11305,강북구,아파트,전월세,256,0,138,118,128,69,20500.0,1267.0,64.42,2006.0
2022-11,11305,강북구,연립다세대,매매,63,1,0,0,0,0,26500.0,1830.0,43.58,2010.0
2022-11,11305,강북구,연립다세대,전월세,270,0,165,105,149,60,11900.0,892.0,44.37,2004.0
2022-11,11320,도봉구,아파트,매매,28,2,0,0,0,0,47250.0,2666.0,63.67,1997.0
2022-11,11320,도봉구,아파트,전월세,481,0,284,197,213,164,20000.0,1192.0,63.37,1994.0
2022-11,11320,도봉구,연립다세대,매매,41,1,0,0,0,0,16800.0,1322.0,44.31,2004.0
2022-11,11320,도봉구,연립다세대,전월세,207,0,140,67,113,43,12000.0,912.0,43.58,2001.0
2022-11,11350,노원구,아파트,매매,45,3,0,0,0,0,57000.0,3202.0,64.78,1996.0
2022-11,11350,노원구,아파트,전월세,1485,0,875,610,668,487,19320.0,1280.0,58.86,1994.0
2022-11,11350,노원구,연립다세대,매매,23,1,0,0,0,0,22000.0,1736.0,46.22,1999.0
2022-11,11350,노원구,연립다세대,전월세,138,0,82,56,67,39,10235.0,907.0,40.31,2006.0
2022-11,11380,은평구,아파트,매매,35,3,0,0,0,0,44500.0,2366.0,60.5,1998.0
2022-11,11380,은평구,아파트,전월세,680,0,391,289,345,171,30000.0,1408.0,64.74,2012.0
2022-11,11380,은평구,연립다세대,매매,87,5,0,0,0,0,24000.0,1637.0,47.4,2004.0
2022-11,11380,은평구,연립다세대,전월세,719,0,501,218,413,172,15500.0,1150.0,41.77,2006.0
2022-11,11410,서대문구,아파트,매매,18,1,0,0,0,0,86500.0,3512.0,72.65,2008.0
2022-11,11410,서대문구,아파트,전월세,589,0,308,281,332,153,34000.0,1560.0,66.01,2010.0
2022-11,11410,서대문구,연립다세대,매매,24,2,0,0,0,0,22600.0,1385.0,50.6,1998.0
2022-11,11410,서대문구,연립다세대,전월세,275,0,139,136,177,59,10000.0,857.0,42.4,2006.0
2022-11,11440,마포구,아파트,매매,19,1,0,0,0,0,85000.0,4666.0,68.47,2005.0
2022-11,11440,마포구,아파트,전월세,902,0,457,445,428,261,35000.0,1744.0,67.29,2006.0
2022-11,11440,마포구,연립다세대,매매,42,4,0,0,0,0,37750.0,3478.0,39.39,2011.0
2022-11,11440,마포구,연립다세대,전월세,627,0,365,262,400,154,15000.0,1437.0,36.2,2008.0
2022-11,11470,양천구,아파트,매매,19,1,0,0,0,0,85000.0,3482.0,75.67,2001.0
2022-11,11470,양천구,아파트,전월세,1023,0,579,444,466,377,38472.0,1810.0,73.45,1997.0
2022-11,11470,양천구,연립다세대,매매,71,2,0,0,0,0,24000.0,2191.0,41.29,2008.0
2022-11,11470,양천구,연립다세대,전월세,445,0,294,151,251,111,15000.0,1113.0,41.97,2006.0
2022-11,11500,강서구,아파트,매매,42,0,0,0,0,0,69750.0,3061.0,71.45,2006.0
2022-11,11500,강서구,아파트,전월세,1426,0,931,495,720,362,26250.0,1561.0,62.69,2006.0
2022-11,11500,강서구,연립다세대,매매,111,6,0,0,0,0,21000.0,1935.0,40.04,2009.0
2022-11,11500,강서구,연립다세대,전월세,792,0,547,245,428,201,16200.0,1174.0,39.97,2009.0
2022-11,11530,구로구,아파트,매매,24,2,0,0,0,0,42450.0,2762.0,50.56,2004.0
2022-11,11530,구로구,아파트,전월세,838,0,371,467,427,221,19700.0,1029.0,60.7,2005.0
2022-11,11530,구로구,연립다세대,매매,76,2,0,0,0,0,26800.0,2590.0,42.78,2013.0
2022-11,11530,구로구,연립다세대,전월세,303,0,213,90,146,48,14000.0,1044.0,44.49,2003.0
2022-11,11545,금천구,아파트,매매,146,1,0,0,0,0,34100.0,3862.0,31.63,2021.0
2022-11,11545,금천구,아파트,전월세,251,0,164,87,138,70,25000.0,1553.0,57.6,2006.0
2022-11,11545,금천구,연립다세대,매매,53,4,0,0,0,0,26000.0,2205.0,41.37,2010.0
2022-11,11545,금천구,연립다세대,전월세,197,0,139,58,90,50,19000.0,1417.0,38.94,2011.0
2022-11,11560,영등포구,아파트,매매,35,3,0,0,0,0,78000.0,3698.0,64.48,2008.0
2022-11,11560,영등포구,아파트,전월세,787,0,476,311,396,242,38000.0,1858.0,71.18,2003.0
2022-11,11560,영등포구,연립다세대,매매,17,1,0,0,0,0,27000.0,2124.0,43.5,2000.0
2022-11,11560,영등포구,연립다세대,전월세,253,0,167,86,134,73,20000.0,1908.0,31.38,2013.0
2022-11,11590,동작구,아파트,매매,15,1,0,0,0,0,89000.0,4300.0,70.52,2004.0
2022-11,11590,동작구,아파트,전월세,683,0,369,314,325,223,44100.0,1973.0,74.31,2007.0
2022-11,11590,동작구,연립다세대,매매,59,2,0,0,0,0,30600.0,3439.0,38.7,2012.0
2022-11,11590,동작구,연립다세대,전월세,369,0,211,158,226,75,16000.0,1337.0,40.87,2008.0
2022-11,11620,관악구,아파트,매매,14,0,0,0,0,0,50000.0,3098.0,55.75,2007.0
2022-11,11620,관악구,아파트,전월세,469,0,225,244,238,106,25000.0,1286.0,60.66,2006.0
2022-11,11620,관악구,연립다세대,매매,52,3,0,0,0,0,31200.0,2199.0,43.48,2008.0
2022-11,11620,관악구,연립다세대,전월세,487,0,260,227,289,81,15000.0,1226.0,37.98,2007.0
2022-11,11650,서초구,아파트,매매,28,3,0,0,0,0,149400.0,5267.0,76.15,2006.0
2022-11,11650,서초구,아파트,전월세,1369,0,641,728,812,403,60000.0,2345.0,83.72,2007.0
2022-11,11650,서초구,연립다세대,매매,18,4,0,0,0,0,50750.0,3814.0,53.67,2007.0
2022-11,11650,서초구,연립다세대,전월세,550,0,274,276,300,194,20000.0,1675.0,43.8,2008.0
2022-11,11680,강남구,아파트,매매,36,2,0,0,0,0,200750.0,8364.0,86.38,1998.0
2022-11,11680,강남구,아파트,전월세,1695,0,754,941,843,627,60000.0,2534.0,81.75,2001.0
2022-11,11680,강남구,연립다세대,매매,31,1,0,0,0,0,48145.0,5197.0,43.89,2001.0
2022-11,11680,강남구,연립다세대,전월세,530,0,203,327,339,140,12000.0,1161.0,42.67,2007.0
2022-11,11710,송파구,아파트,매매,52,0,0,0,0,0,174500.0,6808.0,79.14,2008.0
2022-11,11710,송파구,아파트,전월세,1802,0,873,929,902,596,46000.0,2023.0,75.4,2004.0
2022-11,11710,송파구,연립다세대,매매,55,3,0,0,0,0,33000.0,2607.0,40.93,2006.0
2022-11,11710,송파구,연립다세대,전월세,1322,0,591,731,652,455,14000.0,1271.0,39.36,2009.0
2022-11,11740,강동구,아파트,매매,39,1,0,0,0,0,102000.0,4693.0,69.47,2014.0
2022-11,11740,강동구,아파트,전월세,974,0,512,462,508,258,35663.0,1732.0,67.77,2009.0
2022-11,11740,강동구,연립다세대,매매,58,1,0,0,0,0,38725.0,3120.0,46.42,2016.0
2022-11,11740,강동구,연립다세대,전월세,560,0,314,246,271,165,17850.0,1482.0,38.42,2011.0
2022-11,41111,수원시 장안구,아파트,매매,45,2,0,0,0,0,39900.0,1782.0,74.13,2000.0
2022-11,41111,수원시 장안구,아파트,전월세,295,0,172,123,209,57,19500.0,992.0,68.35,2000.0
2022-11,41111,수원시 장안구,연립다세대,매매,71,0,0,0,0,0,13200.0,1146.0,43.57,2005.0
2022-11,41111,수원시 장안구,연립다세대,전월세,172,0,77,95,114,18,6965.0,595.0,38.18,2008.0
2022-11,41113,수원시 권선구,아파트,매매,71,4,0,0,0,0,44000.0,1977.0,76.47,2010.0
2022-11,41113,수원시 권선구,아파트,전월세,879,0,383,496,392,179,14010.0,552.0,74.18,2011.0
2022-11,41113,수원시 권선구,연립다세대,매매,46,1,0,0,0,0,19000.0,1106.0,57.14,2008.0
2022-11,41113,수원시 권선구,연립다세대,전월세,270,0,134,136,146,37,5985.0,586.0,41.06,2012.0
2022-11,41115,수원시 팔달구,아파트,매매,34,0,0,0,0,0,24530.0,2007.0,51.77,1998.0
2022-11,41115,수원시 팔달구,아파트,전월세,424,0,244,180,314,55,17000.0,1103.0,62.11,2010.0
2022-11,41115,수원시 팔달구,연립다세대,매매,55,0,0,0,0,0,31800.0,1588.0,59.14,2011.0
2022-11,41115,수원시 팔달구,연립다세대,전월세,165,0,80,85,120,14,9000.0,854.0,34.68,2011.0
2022-11,41117,수원시 영통구,아파트,매매,128,11,0,0,0,0,54500.0,2364.0,74.0,2007.0
2022-11,41117,수원시 영통구,아파트,전월세,1041,0,646,395,647,235,25000.0,1246.0,73.31,2004.0
2022-11,41117,수원시 영통구,연립다세대,매매,4,0,0,0,0,0,52750.0,2048.0,79.79,2005.0
2022-11,41117,수원시 영통구,연립다세대,전월세,42,0,17,25,24,11,10000.0,695.0,55.07,2005.0
2022-11,41131,성남시 수정구,아파트,매매,25,2,0,0,0,0,84000.0,3748.0,70.06,2018.0
2022-11,41131,성남시 수정구,아파트,전월세,334,0,184,150,166,82,32000.0,1556.0,69.76,2014.0
2022-11,41131,성남시 수정구,연립다세대,매매,30,0,0,0,0,0,42750.0,2508.0,54.4,2011.0
2022-11,41131,성남시 수정구,연립다세대,전월세,90,0,73,17,38,32,13000.0,1011.0,47.5,1998.0
2022-11,41133,성남시 중원구,아파트,매매,12,0,0,0,0,0,60000.0,2796.0,67.95,2005.0
2022-11,41133,성남시 중원구,아파트,전월세,540,0,341,199,406,45,28500.0,1333.0,64.92,2012.0
2022-11,41133,성남시 중원구,연립다세대,매매,17,1,0,0,0,0,21000.0,1578.0,49.13,1994.0
2022-11,41133,성남시 중원구,연립다세대,전월세,207,0,159,48,122,49,13000.0,950.0,47.82,1998.0
2022-11,41135,성남시 분당구,아파트,매매,36,3,0,0,0,0,101500.0,4302.0,98.43,1997.0
2022-11,41135,성남시 분당구,아파트,전월세,1885,0,970,915,823,776,32000.0,1761.0,72.34,2000.0
2022-11,41135,성남시 분당구,연립다세대,매매,4,0,0,0,0,0,71000.0,2088.0,118.54,2005.0
2022-11,41135,성남시 분당구,연립다세대,전월세,104,0,78,26,44,33,31250.0,1641.0,75.43,2002.0
2022-11,41150,의정부시,아파트,매매,100,4,0,0,0,0,30400.0,1403.0,65.37,2008.0
2022-11,41150,의정부시,아파트,전월세,1018,0,475,543,510,312,12300.0,781.0,59.11,2010.0
2022-11,41150,의정부시,연립다세대,매매,52,2,0,0,0,0,14600.0,1146.0,48.64,2007.0
2022-11,41150,의정부시,연립다세대,전월세,178,0,124,54,94,34,9450.0,690.0,46.84,2003.0
2022-11,41171,안양시 만안구,아파트,매매,34,0,0,0,0,0,46000.0,2001.0,68.36,2001.0
2022-11,41171,안양시 만안구,아파트,전월세,352,0,243,109,192,75,28000.0,1380.0,66.79,2008.0
